552517900 22.5797884849 113.9265578254 4 268.969147 269.457272
552518000 22.5797884645 113.9265578331 4 269.070160 269.475846
552518100 22.5797884544 113.9265578345 4 269.164642 269.494575
552518200 22.5797884551 113.9265578271 4 269.217346 269.303177
552518300 22.5797884646 113.9265578255 4 269.232666 269.174623
552518400 22.5797884747 113.9265578291 4 269.225098 269.110058
552518500 22.5797884622 113.9265578367 4 269.205994 269.062481
552518600 22.5797884597 113.9265578412 4 269.190979 269.208329
552518700 22.5797884513 113.9265578417 4 269.237915 269.424304
552518800 22.5797884418 113.9265578325 4 269.283447 269.329275
552518900 22.5797884677 113.9265578321 4 269.288513 269.177107
552519000 22.5797884600 113.9265578352 4 269.302734 269.384898
552519100 22.5797884411 113.9265578372 4 269.342407 269.384898
552519200 22.5797884547 113.9265578253 4 269.339600 268.929417
552519300 22.5797884738 113.9265578366 4 269.232910 268.685013
552519400 22.5797884680 113.9265578263 4 269.090210 268.536918
552519500 22.5797884493 113.9265578298 4 269.019928 268.833881
552519600 22.5797884630 113.9265578264 4 268.990143 268.765080
552519700 22.5797884597 113.9265578229 4 268.927307 268.818690
552519800 22.5797884492 113.9265578365 4 268.910095 269.078587
552519900 22.5797884403 113.9265578221 4 268.994354 269.523847
552520000 22.5797884486 113.9265578171 4 269.125488 269.536360
552520100 22.5797884698 113.9265578105 4 269.210571 269.334715
552520200 22.5797884492 113.9265578285 4 269.242432 269.277234
552520300 22.5797884742 113.9265578245 4 269.275085 269.422417
552520400 22.5797884559 113.9265578452 4 269.297028 268.903194
552520500 22.5797884504 113.9265578405 4 269.205322 268.620982
552520600 22.5797884420 113.9265578417 4 269.072632 268.596041
552520700 22.5797884611 113.9265578286 4 268.969238 268.675134
552520800 22.5797884657 113.9265578320 4 268.913879 268.866524
552520900 22.5797884705 113.9265578166 4 268.889282 268.945186
552521000 22.5797884407 113.9265578310 4 268.876343 268.876358
552521100 22.5797884598 113.9265578151 4 268.902863 269.178659
552521200 22.5797884699 113.9265578315 4 268.976105 269.328717
552521300 22.5797884419 113.9265578251 4 269.053741 269.404037
552521400 22.5797884441 113.9265578209 4 269.153198 269.615431
552521500 22.5797884654 113.9265578220 4 269.265930 269.628232
552521600 22.5797884642 113.9265578219 4 269.323669 269.346760
552521700 22.5797884727 113.9265578272 4 269.350861 269.404037
552521800 22.5797884623 113.9265578185 4 269.383911 269.460988
552521900 22.5797884586 113.9265578211 4 269.418640 269.460988
552522000 22.5797884583 113.9265578344 4 269.460205 269.220384
552522100 22.5797884738 113.9265578182 4 269.433502 269.357910
552522200 22.5797884477 113.9265578296 4 269.419586 269.208815
552522300 22.5797884561 113.9265578038 4 269.425873 269.483070
552522400 22.5797884573 113.9265578245 4 269.418701 269.157316
552522500 22.5797884314 113.9265578246 4 269.372925 269.163046
552522600 22.5797884562 113.9265578194 4 269.341675 269.243713
552522700 22.5797884582 113.9265578236 4 269.325623 269.249585
552522800 22.5797884590 113.9265578358 4 269.299133 269.388056
552522900 22.5797884554 113.9265578330 4 269.306213 269.116763
552523000 22.5797884667 113.9265578151 4 269.285034 269.324811
552523100 22.5797884468 113.9265578313 4 269.285614 269.267300
552523200 22.5797884277 113.9265578271 4 269.267487 268.919475
552523300 22.5797884685 113.9265578209 4 269.188141 268.919475
552523400 22.5797884321 113.9265578174 4 269.102692 268.700346
552523500 22.5797884454 113.9265578248 4 268.987030 268.625874
552523600 22.5797884373 113.9265578320 4 268.883453 268.536918
552523700 22.5797884636 113.9265578286 4 268.795563 268.664765
552523800 22.5797884464 113.9265578249 4 268.736481 268.786687
552523900 22.5797884614 113.9265578123 4 268.748138 268.997516
552524000 22.5797884568 113.9265578287 4 268.800262 269.511401
552524100 22.5797884368 113.9265578253 4 268.951843 269.727618
552524200 22.5797884579 113.9265578313 4 269.141174 269.961156
552524300 22.5797884623 113.9265578242 4 269.321655 269.865141
552524400 22.5797884536 113.9265578294 4 269.450165 269.734128
552524500 22.5797884435 113.9265578359 4 269.524506 269.714654
552524600 22.5797884432 113.9265578377 4 269.591675 269.633350
552524700 22.5797884621 113.9265578337 4 269.616913 269.424318
552524800 22.5797884639 113.9265578299 4 269.565216 269.151602
552524900 22.5797884509 113.9265578274 4 269.460205 268.892415
552525000 22.5797884662 113.9265578354 4 269.349304 268.961527
552525100 22.5797884668 113.9265578212 4 269.273926 269.019529
552525200 22.5797884509 113.9265578299 4 269.224518 269.077204
552525300 22.5797884496 113.9265578326 4 269.163055 268.713508
552525400 22.5797884453 113.9265578301 4 269.055756 268.713508
552525500 22.5797884791 113.9265578294 4 268.986359 268.971413
552525600 22.5797884459 113.9265578301 4 268.967682 268.987726
552525700 22.5797884629 113.9265578346 4 268.950226 268.903153
552525800 22.5797884672 113.9265578310 4 268.914459 268.787266
552525900 22.5797884555 113.9265578434 4 268.874023 268.861215
552526000 22.5797884454 113.9265578444 4 268.902496 269.237856
552526100 22.5797884608 113.9265578397 4 268.972778 269.105382
552526200 22.5797884722 113.9265578258 4 268.996063 269.163046
552526300 22.5797884556 113.9265578357 4 269.033905 269.255474
552526400 22.5797884397 113.9265578426 4 269.062744 269.128206
552526500 22.5797884653 113.9265578333 4 269.111725 269.241868
552526600 22.5797884645 113.9265578425 4 269.127136 268.955018
552526700 22.5797884494 113.9265578355 4 269.104248 269.092637
552526800 22.5797884502 113.9265578391 4 269.129730 269.287194
552526900 22.5797884638 113.9265578409 4 269.183167 269.172900
552527000 22.5797884637 113.9265578381 4 269.188446 269.241868
552527100 22.5797884625 113.9265578410 4 269.199615 269.122477
552527200 22.5797884552 113.9265578433 4 269.199646 269.197760
552527300 22.5797884622 113.9265578330 4 269.271606 269.479552
552527400 22.5797884535 113.9265578438 4 269.329132 269.479552
552527500 22.5797884440 113.9265578507 4 269.375549 269.454835
552527600 22.5797884510 113.9265578293 4 269.415100 269.505204
552527700 22.5797884299 113.9265578361 4 269.478943 269.406208
552527800 22.5797884630 113.9265578363 4 269.489746 269.480585
552527900 22.5797884651 113.9265578415 4 269.488739 269.277398
552528000 22.5797884576 113.9265578332 4 269.451172 269.232016
552528100 22.5797884788 113.9265578254 4 269.415344 269.312859
552528200 22.5797884612 113.9265578424 4 269.399231 269.255474
552528300 22.5797884821 113.9265578222 4 269.371918 269.227132
552528400 22.5797884475 113.9265578304 4 269.366791 269.385573
552528500 22.5797884481 113.9265578512 4 269.388367 269.211234
552528600 22.5797884692 113.9265578252 4 269.353058 269.193652
552528700 22.5797884582 113.9265578229 4 269.308502 269.071340
552528800 22.5797884562 113.9265578351 4 269.213470 268.791407
552528900 22.5797884600 113.9265578257 4 269.059296 268.431228
552529000 22.5797884619 113.9265578228 4 268.896088 268.351781
552529100 22.5797884720 113.9265578231 4 268.737579 268.272764
552529200 22.5797884560 113.9265578264 4 268.625427 268.496617
552529300 22.5797884703 113.9265578193 4 268.573883 268.695552
552529400 22.5797884878 113.9265578257 4 268.556702 268.690426
552529500 22.5797884524 113.9265578266 4 268.582520 269.094064
552529600 22.5797884670 113.9265578080 4 268.629913 268.850639
552529700 22.5797884658 113.9265578361 4 268.638641 268.861215
552529800 22.5797884625 113.9265578304 4 268.660767 268.855919
552529900 22.5797884719 113.9265578318 4 268.662720 268.649926
552530000 22.5797884511 113.9265578386 4 268.638885 268.634967
552530100 22.5797884847 113.9265578226 4 268.645233 268.840121
552530200 22.5797884724 113.9265578312 4 268.683044 269.077204
552530300 22.5797884590 113.9265578289 4 268.756073 269.226192
552530400 22.5797884718 113.9265578294 4 268.851715 269.157316
552530500 22.5797884902 113.9265578352 4 268.960388 269.532745
552530600 22.5797884655 113.9265578494 4 269.098541 269.482072
552530700 22.5797884604 113.9265578450 4 269.193970 269.700722
552530800 22.5797884579 113.9265578739 4 269.308533 269.447163
552530900 22.5797884703 113.9265578542 4 269.398315 269.647566
552531000 22.5797884561 113.9265578575 4 269.516785 269.786852
552531100 22.5797884793 113.9265578596 4 269.608337 269.590689
552531200 22.5797884751 113.9265578654 4 269.610107 269.196032
552531300 22.5797884401 113.9265578608 4 269.545837 269.115265
552531400 22.5797884435 113.9265578543 4 269.451813 269.145904
552531500 22.5797884470 113.9265578549 4 269.398193 269.015213
552531600 22.5797884493 113.9265578508 4 269.315125 269.004173
552531700 22.5797884519 113.9265578607 4 269.293976 269.226192
552531800 22.5797884603 113.9265578438 4 269.294983 269.436474
552531900 22.5797884565 113.9265578563 4 269.334534 269.511401
552532000 22.5797884606 113.9265578515 4 269.394623 269.586520
552532100 22.5797884544 113.9265578487 4 269.419159 269.391869
552532200 22.5797884369 113.9265578532 4 269.451202 269.115265
552532300 22.5797884287 113.9265578655 4 269.378296 268.897797
552532400 22.5797884456 113.9265578476 4 269.265076 268.833881
552532500 22.5797884353 113.9265578472 4 269.180481 268.924932
552532600 22.5797884299 113.9265578612 4 269.110870 268.823292
552532700 22.5797884577 113.9265578503 4 269.033386 268.833881
552532800 22.5797884246 113.9265578432 4 268.945435 268.541701
552532900 22.5797884230 113.9265578555 4 268.891876 268.961527
552533000 22.5797884423 113.9265578595 4 268.884460 268.956065
552533100 22.5797884294 113.9265578497 4 268.880524 269.025071
552533200 22.5797884496 113.9265578474 4 268.883972 268.950618
552533300 22.5797884408 113.9265578477 4 268.861023 268.828579
552533400 22.5797884554 113.9265578449 4 268.870575 269.094064
552533500 22.5797884342 113.9265578402 4 268.898560 268.978003
552533600 22.5797884236 113.9265578531 4 268.897247 268.914033
552533700 22.5797884383 113.9265578324 4 268.900391 268.989064
552533800 22.5797884365 113.9265578491 4 268.891693 269.069956
552533900 22.5797884426 113.9265578443 4 268.918152 269.064291
552534000 22.5797884297 113.9265578391 4 268.945526 269.075637
552534100 22.5797884492 113.9265578355 4 268.972107 269.081334
552534200 22.5797884491 113.9265578500 4 268.982178 269.005770
552534300 22.5797884465 113.9265578458 4 268.990448 269.069956
552534400 22.5797884361 113.9265578379 4 268.997009 268.935891
552534500 22.5797884461 113.9265578557 4 268.974701 268.866001
552534600 22.5797884482 113.9265578445 4 268.985901 269.087046
552534700 22.5797884495 113.9265578427 4 269.008270 269.081334
552534800 22.5797884518 113.9265578417 4 269.019104 269.000186
552534900 22.5797884522 113.9265578386 4 269.009491 268.941394
552535000 22.5797884495 113.9265578342 4 268.997192 268.952446
552535100 22.5797884477 113.9265578445 4 268.992645 269.098520
552535200 22.5797884512 113.9265578403 4 268.988556 268.812069
552535300 22.5797884526 113.9265578330 4 268.941772 268.790805
552535400 22.5797884732 113.9265578445 4 268.892517 268.855235
552535500 22.5797884609 113.9265578402 4 268.876923 268.839197
552535600 22.5797884440 113.9265578431 4 268.860962 268.844528
552535700 22.5797884507 113.9265578219 4 268.870270 268.978003
552535800 22.5797884485 113.9265578431 4 268.856842 268.823292
552535900 22.5797884393 113.9265578388 4 268.841888 268.839197
552536000 22.5797884712 113.9265578357 4 268.851868 269.047389
552536100 22.5797884630 113.9265578296 4 268.902466 269.128206
552536200 22.5797884606 113.9265578269 4 268.953461 268.994617
552536300 22.5797884697 113.9265578417 4 268.959137 268.994617
552536400 22.5797884489 113.9265578518 4 268.957794 268.705846
552536500 22.5797884332 113.9265578383 4 268.901978 268.700692
552536600 22.5797884498 113.9265578346 4 268.812775 268.412131
552536700 22.5797884334 113.9265578462 4 268.661591 268.207529
552536800 22.5797884534 113.9265578375 4 268.569153 268.351781
552536900 22.5797884362 113.9265578269 4 268.519257 268.631056
552537000 22.5797884501 113.9265578354 4 268.516113 268.626012
552537100 22.5797884693 113.9265578477 4 268.566895 269.116763
552537200 22.5797884500 113.9265578472 4 268.670807 269.099715
552537300 22.5797884589 113.9265578336 4 268.759766 269.099715
552537400 22.5797884471 113.9265578286 4 268.836121 269.094064
552537500 22.5797884532 113.9265578216 4 268.858643 268.654940
552537600 22.5797884260 113.9265578400 4 268.818604 268.649926
552537700 22.5797884460 113.9265578276 4 268.787537 268.708428
552537800 22.5797884444 113.9265578308 4 268.743408 268.517371
552537900 22.5797884506 113.9265578260 4 268.757812 268.807518
552538000 22.5797884716 113.9265578036 4 268.772980 268.934367
552538100 22.5797884381 113.9265577588 4 268.835083 269.134553
552538200 22.5797884461 113.9265576624 4 268.877594 268.929951
552538300 22.5797884412 113.9265575358 4 268.832703 268.024210
552538400 22.5797884730 113.9265573764 4 268.648926 267.888167
552538500 22.5797884765 113.9265572046 4 268.440155 267.549019
552538600 22.5797884886 113.9265569849 4 268.218597 267.566921
552538700 22.5797885077 113.9265567574 4 267.998016 267.078697
552538800 22.5797884949 113.9265565432 4 267.744385 267.249749
552538900 22.5797884979 113.9265562603 4 267.596741 267.564231
552539000 22.5797884954 113.9265559480 4 267.635925 268.342626
552539100 22.5797884784 113.9265556345 4 267.832550 269.082666
552539200 22.5797884788 113.9265553006 4 268.073639 269.160958
552539300 22.5797884463 113.9265548800 4 268.382996 270.005833
552539400 22.5797884165 113.9265544608 4 268.866943 270.843260
552539500 22.5797884101 113.9265540368 4 269.507446 272.827045
552539600 22.5797884469 113.9265535836 4 270.353516 273.125866
552539700 22.5797884636 113.9265530912 4 271.175079 273.569675
552539800 22.5797884870 113.9265525557 4 271.993866 274.215645
552539900 22.5797884559 113.9265520041 4 272.770966 274.022815
552540000 22.5797884210 113.9265514249 4 273.294647 273.519864
552540100 22.5797883915 113.9265508334 4 273.581848 273.036240
552540200 22.5797884241 113.9265502148 4 273.606110 272.088711
552540300 22.5797884219 113.9265495102 4 273.463440 271.455125
552540400 22.5797883931 113.9265488485 4 273.223450 271.359132
552540500 22.5797884064 113.9265481246 4 273.054688 271.991204
552540600 22.5797884319 113.9265474187 4 273.006897 272.559295
552540700 22.5797884394 113.9265466859 4 273.240387 274.015800
552540800 22.5797884511 113.9265459166 4 273.586731 274.455941
552540900 22.5797885278 113.9265451120 4 273.983856 274.907335
552541000 22.5797885156 113.9265442861 4 274.348785 274.894357
552541100 22.5797884943 113.9265434377 4 274.546967 273.521549
552541200 22.5797884492 113.9265426117 4 274.448303 272.653276
552541300 22.5797884594 113.9265416978 4 274.114685 271.489033
552541400 22.5797884782 113.9265407845 4 273.482178 270.467478
552541500 22.5797884953 113.9265397822 4 272.799042 269.862003
552541600 22.5797884545 113.9265388276 4 272.154755 270.237476
552541700 22.5797884623 113.9265377777 4 271.748749 270.927016
552541800 22.5797884137 113.9265367130 4 271.528198 271.197430
552541900 22.5797884640 113.9265356667 4 271.420837 271.894010
552542000 22.5797884696 113.9265345691 4 271.452423 272.229675
552542100 22.5797884754 113.9265334498 4 271.566315 272.663177
552542200 22.5797884269 113.9265322434 4 271.762573 272.798270
552542300 22.5797884259 113.9265311240 4 272.012177 273.102248
552542400 22.5797884414 113.9265299461 4 272.257629 273.329738
552542500 22.5797884537 113.9265287124 4 272.502838 273.602015
552542600 22.5797884453 113.9265274441 4 272.785858 273.494987
552542700 22.5797884861 113.9265262194 4 272.936432 273.451454
552542800 22.5797884326 113.9265249103 4 272.918915 272.105957
552542900 22.5797884434 113.9265235530 4 272.681580 271.503106
552543000 22.5797884590 113.9265221555 4 272.378967 271.166281
552543100 22.5797884365 113.9265207848 4 272.136444 271.216774
552543200 22.5797884037 113.9265193611 4 271.732697 270.616159
552543300 22.5797885512 113.9265179938 4 271.483521 270.935555
552543400 22.5797884231 113.9265164624 4 271.348297 271.758652
552543500 22.5797883973 113.9265149444 4 271.464081 272.515913
552543600 22.5797883550 113.9265134054 4 271.605194 271.841259
552543700 22.5797884184 113.9265118670 4 271.588348 271.149721
552543800 22.5797885052 113.9265103281 4 271.383057 270.747554
552543900 22.5797883210 113.9265086783 4 271.195221 270.924028
552544000 22.5797883627 113.9265071164 4 271.179840 270.956463
552544100 22.5797882915 113.9265054688 4 270.998016 270.183084
552544200 22.5797881175 113.9265037745 4 270.715363 269.795853
552544300 22.5797880682 113.9265020996 4 270.510162 270.373009
552544400 22.5797880779 113.9265004076 4 270.548553 271.772160
552544500 22.5797880161 113.9264986760 4 270.718445 271.851091
552544600 22.5797880159 113.9264968950 4 270.793060 270.545594
552544700 22.5797879795 113.9264951180 4 270.597443 270.127193
552544800 22.5797880279 113.9264933446 4 270.514313 271.391357
552544900 22.5797878532 113.9264915948 4 270.653168 271.616661
552545000 22.5797877641 113.9264898096 4 270.741180 271.050989
552545100 22.5797876964 113.9264881166 4 270.796265 271.133591
552545200 22.5797876595 113.9264863846 4 270.928375 272.870647
552545300 22.5797876674 113.9264846625 4 271.378510 273.595469
552545400 22.5797876152 113.9264829521 4 271.856415 273.220256
552545500 22.5797876725 113.9264812093 4 272.062317 272.362486
552545600 22.5797875223 113.9264795313 4 272.064270 271.605352
552545700 22.5797874318 113.9264778176 4 272.004578 272.076645
552545800 22.5797874169 113.9264760610 4 272.042725 271.817797
552545900 22.5797873552 113.9264743375 4 271.912354 271.141722
552546000 22.5797871777 113.9264725971 4 271.683319 271.294524
552546100 22.5797872274 113.9264709121 4 271.613861 271.920385
552546200 22.5797871153 113.9264691810 4 271.738831 272.482153
552546300 22.5797870591 113.9264674725 4 271.905884 272.382165
552546400 22.5797869482 113.9264657364 4 271.887878 270.734164
552546500 22.5797868810 113.9264640816 4 271.653076 271.163735
552546600 22.5797868481 113.9264623535 4 271.597260 271.664878
552546700 22.5797867321 113.9264606763 4 271.533112 271.302501
552546800 22.5797866282 113.9264589784 4 271.372253 270.665411
552546900 22.5797867008 113.9264573088 4 271.237762 271.138107
552547000 22.5797865624 113.9264555507 4 271.258606 271.948654
552547100 22.5797864217 113.9264538500 4 271.456177 272.260031
552547200 22.5797862902 113.9264521484 4 271.527344 270.334209
552547300 22.5797861407 113.9264503613 4 271.260529 269.599870
552547400 22.5797860461 113.9264485840 4 270.888641 269.657517
552547500 22.5797859687 113.9264468499 4 270.630157 269.939941
552547600 22.5797859392 113.9264450125 4 270.355408 268.379761
552547700 22.5797858679 113.9264432657 4 269.848450 268.496617
552547800 22.5797858227 113.9264413689 4 269.574921 269.167101
552547900 22.5797857201 113.9264394841 4 269.523315 269.870031
552548000 22.5797856134 113.9264376204 4 269.671112 270.057422
552548100 22.5797855830 113.9264357295 4 269.722229 268.759859
552548200 22.5797855121 113.9264337726 4 269.501007 268.812734
552548300 22.5797854465 113.9264318360 4 269.467834 269.574320
552548400 22.5797854574 113.9264298701 4 269.437653 268.659968
552548500 22.5797853308 113.9264278567 4 269.307465 269.191934
552548600 22.5797852782 113.9264258726 4 269.294464 269.265380
552548700 22.5797852530 113.9264239124 4 269.333801 269.826114
552548800 22.5797852116 113.9264218770 4 269.527802 270.343618
552548900 22.5797851102 113.9264198198 4 269.604706 269.113775
552549000 22.5797850894 113.9264177895 4 269.598785 269.793400
552549100 22.5797849396 113.9264157150 4 269.680054 270.223780
552549200 22.5797848951 113.9264136224 4 269.741913 269.407671
552549300 22.5797848829 113.9264114222 4 269.721313 269.757173
552549400 22.5797847438 113.9264093063 4 269.807892 270.387302
552549500 22.5797847845 113.9264071973 4 270.024139 270.950055
552549600 22.5797846542 113.9264050398 4 270.265320 270.612703
552549700 22.5797845915 113.9264028927 4 270.231445 269.987970
552549800 22.5797846232 113.9264007122 4 270.283203 270.567966
552549900 22.5797846475 113.9263985232 4 270.430542 270.643051
552550000 22.5797846522 113.9263963067 4 270.572693 270.833297
552550100 22.5797846738 113.9263940528 4 270.734680 271.208966
552550200 22.5797845824 113.9263918481 4 270.926971 271.226181
552550300 22.5797845394 113.9263895580 4 271.083862 271.285419
552550400 22.5797844964 113.9263872929 4 271.210846 271.293372
552550500 22.5797845501 113.9263849943 4 271.362732 271.309957
552550600 22.5797846881 113.9263826446 4 271.437012 271.182281
552550700 22.5797847002 113.9263803765 4 271.458923 271.285419
552550800 22.5797847382 113.9263780023 4 271.536224 271.768301
552550900 22.5797847230 113.9263757136 4 271.724243 272.611806
552551000 22.5797846993 113.9263734302 4 272.011047 273.108333
552551100 22.5797846498 113.9263711209 4 272.349548 273.341726
552551200 22.5797846884 113.9263688395 4 272.699554 273.716951
552551300 22.5797846781 113.9263665885 4 273.090302 274.398759
552551400 22.5797846348 113.9263643152 4 273.487885 274.570770
552551500 22.5797846237 113.9263620398 4 273.857147 274.811185
552551600 22.5797847114 113.9263597859 4 274.182739 274.981983
552551700 22.5797848042 113.9263575412 4 274.361053 274.968766
552551800 22.5797847687 113.9263553274 4 274.595215 275.141265
552551900 22.5797848316 113.9263531028 4 274.726837 274.656588
552552000 22.5797848356 113.9263509035 4 274.812653 274.978794
552552100 22.5797848829 113.9263486598 4 274.827789 275.124672
552552200 22.5797849151 113.9263464995 4 274.815277 274.762086
552552300 22.5797849085 113.9263443628 4 274.677979 274.413924
552552400 22.5797849389 113.9263421674 4 274.510803 274.273796
552552500 22.5797849778 113.9263400838 4 274.379547 273.972627
